    zipf          hotspot       uniform
5	  0.06139715395	0.8267777778	0.9616666667
10	0.06006899526	0.8330555556	0.9654166667
30	0.1229079254	0.8779166667	0.9766666667
50	0.1563537207	0.9236666667	0.9881666667
70	0.2328958516	0.9714285714	0.9963095238
90	0.3970659722	0.9944444444	0.9991666667
95	0.5184352774	0.999122807	  0.9997368421
